case_id,run_id,agent,anchor,repeat_index,detection_correct,identification_correct,evidence_f1,recovery_verdict,cost_usd
case_0044,20260921T142956Z_e8afd4,static,rule,0,True,False,0.8571,recovered,0.014968
case_0044,20260921T143448Z_fbdfea,static,rule,0,True,True,0.6667,recovered,0.0020458
case_0044,20260921T144119Z_b812cb,static,rule,1,True,True,0.8571,recovered,0.013663
case_0044,20260921T144455Z_b652a2,react,off,0,,,,,0.0036277400000000004
case_0044,20260921T151414Z_1b2246,react,rule,0,True,True,0.75,recovered,0.079891
case_0044,20260921T153230Z_3bb4ba,react,rule,1,True,True,0.8571,recovered,0.00353496
case_0044,20260921T153609Z_cc84bb,static,numbers,0,True,True,0.75,recovered,0.0019818
case_0044,20260921T154735Z_87e65b,static,rule,1,True,True,0.5,recovered,0.0018946
case_0044,20260921T160929Z_e4b046,react,numbers,1,True,True,0.75,recovered,0.068961
case_0044,20260921T161130Z_a74efa,react,rule,0,True,False,0.8571,recovered,0.00329378
case_0044,20260921T161558Z_8881b9,react,numbers,0,True,True,0.8571,recovered,0.049548
case_0044,20260921T162133Z_cb7d3b,react,numbers,0,True,True,0.8571,recovered,0.0029546600000000004
case_0044,20260921T162203Z_9d5d7d,react,rule,1,True,True,0.6667,recovered,0.058604
case_0044,20260921T170051Z_66c326,static,numbers,1,True,True,0.8571,recovered,0.014938
case_0044,20260921T171151Z_b1f856,react,off,1,False,False,0.0,rejected,0.099389
case_0044,20260921T172156Z_89866c,react,numbers,1,True,True,0.75,recovered,0.0033577800000000003
case_0045,20260921T133103Z_ca9096,static,off,0,,,,,0.0015236000000000002
case_0045,20260921T133106Z_89b245,static,off,0,True,True,0.75,recovered,0.00058178
case_0045,20260921T141704Z_bc915c,static,numbers,1,True,True,0.8571,recovered,0.014878
case_0045,20260921T141847Z_e0696a,react,off,0,False,False,0.0,rejected,0.088708
case_0045,20260921T142542Z_770925,static,rule,0,True,False,0.75,recovered,0.013973
case_0045,20260921T142614Z_247881,static,rule,0,True,True,0.75,recovered,0.001867
case_0045,20260921T142850Z_b7a480,react,off,0,True,True,0.8571,recovered,0.0034001599999999997
case_0045,20260921T143022Z_d27222,react,numbers,0,True,True,0.5714,recovered,0.066647
case_0045,20260921T143613Z_65a3f3,static,rule,1,True,False,0.8571,recovered,0.014448
case_0045,20260921T145447Z_6d7e66,static,numbers,0,True,True,0.75,recovered,0.001905
case_0045,20260921T145555Z_645832,react,numbers,1,True,True,0.75,recovered,0.053289
case_0045,20260921T151723Z_906c42,react,off,1,False,False,0.0,rejected,0.076116
case_0045,20260921T151804Z_9c3c67,static,off,1,False,False,0.0,rejected,0.012361
case_0045,20260921T152732Z_8c045a,react,rule,1,True,True,0.8571,recovered,0.00341296
case_0045,20260921T153306Z_795256,react,rule,0,True,True,0.75,recovered,0.091048
case_0045,20260921T154243Z_f48b33,react,off,1,False,False,0.0,rejected,0.00205084
case_0045,20260921T154942Z_9c935f,react,rule,1,True,True,0.75,recovered,0.068309
case_0045,20260921T155401Z_27c1bb,react,rule,0,True,True,0.75,recovered,0.00283414
case_0045,20260921T155446Z_a038f1,static,numbers,0,True,True,0.8571,recovered,0.014123
case_0045,20260921T155456Z_fb3858,static,numbers,1,True,True,0.75,recovered,0.0018462
case_0045,20260921T162303Z_a36a0c,static,off,1,,,,,0.0018692000000000001
case_0045,20260921T162308Z_a596b1,static,off,1,True,True,0.75,recovered,0.0007245800000000001
case_0045,20260921T163430Z_dcf8e2,static,rule,1,True,True,0.75,recovered,0.0018502
case_0045,20260921T163952Z_106ce6,react,numbers,1,True,True,0.6667,recovered,0.00378682
case_0045,20260921T172523Z_f7d3e0,static,off,0,False,False,0.0,rejected,0.013226
case_0045,20260921T172559Z_759698,react,numbers,0,True,True,0.8571,recovered,0.0038298399999999997
case_0046,20260921T024111Z_79c485,react,off,1,,,,,0.0
case_0046,20260921T024111Z_889877,react,off,1,,,,,0.0
case_0046,20260921T132247Z_717d61,react,off,1,False,False,0.0,rejected,0.119767
case_0046,20260921T134118Z_fe8714,react,off,1,True,True,0.75,recovered,0.0039454
case_0046,20260921T134421Z_4d5788,static,off,1,True,True,0.75,recovered,0.0019352
case_0046,20260921T134836Z_7013e1,react,rule,0,True,True,0.75,recovered,0.004376280000000001
case_0046,20260921T134938Z_097dd3,react,numbers,0,True,True,0.8571,recovered,0.0033768200000000004
case_0046,20260921T135011Z_22e744,react,rule,0,True,True,0.8571,recovered,0.080401
case_0046,20260921T135124Z_1043a7,react,off,0,False,False,0.0,rejected,0.122279
case_0046,20260921T135633Z_8392de,static,off,0,False,False,0.0,rejected,0.013276
case_0046,20260921T140658Z_6d4da5,react,rule,1,True,False,0.8571,recovered,0.00333142
case_0046,20260921T141011Z_51d8b2,static,off,1,False,False,0.0,rejected,0.011921
case_0046,20260921T141142Z_7d50ad,static,off,0,True,True,0.75,recovered,0.00057338
case_0046,20260921T143752Z_6364ad,static,numbers,1,True,True,0.5,recovered,0.014703
case_0046,20260921T143803Z_06894d,react,numbers,1,True,True,0.5714,recovered,0.08792
case_0046,20260921T144019Z_279c45,react,numbers,0,True,True,0.6667,recovered,0.075384
case_0046,20260921T151112Z_116325,static,rule,0,True,True,0.75,recovered,0.014373
case_0046,20260921T152255Z_849e86,static,rule,1,True,True,0.75,rejected,0.014688
case_0046,20260921T155040Z_7ed06b,static,numbers,0,True,True,0.8571,recovered,0.0018594
case_0046,20260921T161257Z_b6c97a,static,numbers,1,True,True,0.6667,recovered,0.00069156
case_0046,20260921T162150Z_1ed10f,static,rule,0,True,True,0.75,recovered,0.0019665999999999998
case_0046,20260921T163710Z_87cd6c,react,rule,1,True,True,0.8571,recovered,0.063537
case_0046,20260921T165518Z_1e6426,static,numbers,0,True,True,0.5,recovered,0.015843
case_0046,20260921T171837Z_182c2c,static,rule,1,,,,,0.0020494000000000003
case_0046,20260921T171843Z_31b53e,static,rule,1,True,True,0.75,recovered,0.0007578400000000001
case_0046,20260921T171951Z_a818f3,react,off,0,True,True,0.8571,recovered,0.00352126
case_0046,20260921T172617Z_910bfb,react,numbers,1,True,True,0.75,recovered,0.00352338
case_0047,20260921T133708Z_94b2d0,static,numbers,0,True,True,0.8571,recovered,0.017333
case_0047,20260921T140717Z_ab7070,static,rule,1,True,True,0.75,recovered,0.0018514
case_0047,20260921T143437Z_e57c30,static,rule,0,True,True,0.75,recovered,0.015418
case_0047,20260921T144236Z_562aac,react,numbers,0,True,True,0.6667,recovered,0.13109
case_0047,20260921T145216Z_7fb575,static,numbers,1,True,True,0.75,recovered,0.0018222
case_0047,20260921T145830Z_5e3b10,static,off,1,False,False,0.0,rejected,0.012921
case_0047,20260921T151313Z_e5498d,react,rule,1,True,True,0.75,recovered,0.0034440600000000005
case_0047,20260921T152325Z_baf533,react,off,1,True,False,0.2857,rejected,0.00329684
case_0047,20260921T153905Z_e98059,static,numbers,0,True,True,0.75,recovered,0.0018942
case_0047,20260921T154536Z_329286,react,rule,0,True,True,0.6667,recovered,0.0035115
case_0047,20260921T155257Z_a618bf,static,rule,0,,,,,0.001567
case_0047,20260921T155301Z_175876,static,rule,0,True,True,0.75,recovered,0.00067384
case_0047,20260921T155949Z_a9b05d,react,rule,1,True,True,0.8571,recovered,0.108786
case_0047,20260921T161757Z_a3af33,react,rule,0,True,True,0.6667,recovered,0.074457
case_0047,20260921T161851Z_b0275b,react,numbers,1,True,True,0.75,recovered,0.06814
case_0047,20260921T163742Z_1677a0,static,off,0,True,True,0.75,recovered,0.0018464
case_0047,20260921T163747Z_adf82f,react,off,0,False,False,0.0,rejected,0.00279812
case_0047,20260921T165537Z_db9ad1,react,off,0,False,False,0.0,rejected,0.064265
case_0047,20260921T170636Z_423aa8,static,off,0,False,False,0.0,rejected,0.013086
case_0047,20260921T170840Z_1a737f,react,numbers,0,True,True,0.8571,recovered,0.00389794
case_0047,20260921T171323Z_6b10c3,react,off,1,True,False,0.3333,rejected,0.176719
case_0047,20260921T171735Z_a163d9,static,numbers,1,True,True,0.5714,recovered,0.015173
case_0047,20260921T172150Z_c1d855,static,off,1,True,True,0.75,recovered,0.0019496
case_0047,20260921T172320Z_620d47,static,rule,1,True,True,0.6667,recovered,0.015248
case_0047,20260921T173002Z_e7caf1,react,numbers,1,True,True,0.5714,recovered,0.00397888
case_0048,20260921T135404Z_e41956,static,off,0,False,False,0.0,rejected,0.012931
case_0048,20260921T135919Z_3000e1,static,off,1,False,False,0.0,rejected,0.012771
case_0048,20260921T135950Z_e0d153,static,numbers,0,True,True,0.75,recovered,0.014853
case_0048,20260921T140203Z_338a9f,react,rule,1,True,True,0.6667,recovered,0.0035282000000000004
case_0048,20260921T142907Z_3488f6,react,numbers,0,True,True,0.75,recovered,0.06173
case_0048,20260921T143200Z_c7b3d4,react,rule,0,True,True,0.5714,recovered,0.082901
case_0048,20260921T143320Z_a1486a,react,rule,0,True,True,0.5,recovered,0.004122560000000001
case_0048,20260921T144628Z_6f1663,static,off,0,,,,,0.011214799999999999
case_0048,20260921T144718Z_a87447,static,rule,0,True,False,0.6667,recovered,0.014263
case_0048,20260921T144840Z_07fe65,static,off,1,,,,,0.00062738
case_0048,20260921T144845Z_b72417,static,off,1,,,,,0.00063938
case_0048,20260921T150114Z_76aaaf,react,numbers,1,True,True,0.8571,recovered,0.00315046
case_0048,20260921T151713Z_13be65,static,rule,1,True,True,0.8571,recovered,0.014138
case_0048,20260921T152430Z_676e9b,react,off,0,False,False,0.0,rejected,0.072709
case_0048,20260921T152929Z_e3f0b7,static,numbers,1,True,True,0.75,recovered,0.0020922
case_0048,20260921T154040Z_b56912,react,off,1,True,False,0.5,rejected,0.120955
case_0048,20260921T161456Z_2b11f8,react,off,0,True,True,0.8571,recovered,0.0038937599999999996
case_0048,20260921T162337Z_e6dde9,react,numbers,0,True,True,0.75,recovered,0.00362776
case_0048,20260921T162354Z_ea358c,react,numbers,1,True,True,0.5714,recovered,0.060879
case_0048,20260921T162908Z_448e8e,static,rule,0,,,,,0.0112234
case_0048,20260921T163326Z_347682,react,rule,1,True,True,0.8571,recovered,0.081004
case_0048,20260921T164638Z_cf25ad,static,numbers,1,True,True,0.8571,recovered,0.014468
case_0048,20260921T165415Z_0076e9,static,numbers,0,True,True,0.75,recovered,0.0018426
case_0048,20260921T165419Z_d587b4,static,rule,1,,,,,0.00028144
case_0048,20260921T165421Z_a1fd23,static,rule,1,True,True,0.75,recovered,0.0007290399999999999
case_0048,20260921T172940Z_9f625e,react,off,1,True,True,0.6667,recovered,0.00455612
case_0049,20260921T134102Z_1083e6,react,off,1,True,True,0.75,recovered,0.00330396
case_0049,20260921T134137Z_dbbb29,static,rule,0,True,True,0.75,recovered,0.0018394000000000001
case_0049,20260921T135147Z_7818a5,static,numbers,1,True,False,0.6667,recovered,0.013258
case_0049,20260921T135643Z_2c0ca9,react,numbers,1,True,True,0.75,recovered,0.00385154
case_0049,20260921T135932Z_00b62c,react,rule,0,True,True,0.8571,recovered,0.00362008
case_0049,20260921T140540Z_2fcfbf,static,numbers,0,True,True,0.75,recovered,0.014603
case_0049,20260921T140726Z_97bb4e,react,numbers,0,True,True,0.6667,recovered,0.00273126
case_0049,20260921T141133Z_bf35df,static,numbers,1,,,,,0.0018054000000000002
case_0049,20260921T141138Z_e91422,static,numbers,1,True,True,0.75,recovered,0.00059316
case_0049,20260921T141229Z_db21d7,static,rule,1,True,False,0.3333,rejected,0.015403
case_0049,20260921T143313Z_d77c7d,static,off,1,True,True,0.75,recovered,0.0020336
case_0049,20260921T144007Z_608078,static,off,0,False,False,0.0,rejected,0.013611
case_0049,20260921T144728Z_c2708f,react,off,0,True,True,0.75,recovered,0.00368596
case_0049,20260921T150032Z_8eccd4,react,rule,0,True,True,0.75,recovered,0.081483
case_0049,20260921T150237Z_89e690,static,off,0,True,True,0.6667,recovered,0.00075578
case_0049,20260921T150759Z_4da287,react,numbers,0,True,True,0.75,recovered,0.16434
case_0049,20260921T151902Z_1d1fbd,react,numbers,1,True,True,0.75,recovered,0.093344
case_0049,20260921T152704Z_745d4c,static,rule,1,True,True,0.75,recovered,0.0019594
case_0049,20260921T153117Z_c3bfd4,react,rule,1,True,True,0.75,recovered,0.061509
case_0049,20260921T155126Z_2cb9c1,react,off,0,False,False,0.0,rejected,0.109349
case_0049,20260921T160035Z_945c2f,static,numbers,0,True,True,0.75,recovered,0.0019002000000000001
case_0049,20260921T164515Z_b62420,react,off,1,False,False,0.0,rejected,0.145562
case_0049,20260921T165318Z_971355,react,rule,1,True,True,0.8571,recovered,0.0039695600000000004
case_0049,20260921T171459Z_e874d4,static,off,1,False,False,0.0,rejected,0.013221
case_0049,20260921T172448Z_675f5d,static,rule,0,True,True,0.6667,recovered,0.014138
case_0050,20260921T132853Z_ab7c96,react,rule,1,True,True,0.8571,recovered,0.00305896
case_0050,20260921T134154Z_5e92f5,react,off,0,False,False,0.0,rejected,0.083464
case_0050,20260921T135423Z_141172,static,rule,0,True,True,0.75,recovered,0.001891
case_0050,20260921T135507Z_3d7e2e,static,numbers,1,True,True,0.5714,recovered,0.013913
case_0050,20260921T135551Z_ceeec0,static,numbers,0,True,True,0.75,recovered,0.014893
case_0050,20260921T135804Z_58d624,static,numbers,1,,,,,0.0015702000000000001
case_0050,20260921T135807Z_324d8d,static,numbers,1,True,True,0.75,recovered,0.00075396
case_0050,20260921T140001Z_30c0bd,react,off,1,True,False,0.3333,rejected,0.187234
case_0050,20260921T140301Z_47277e,static,off,1,True,True,0.6667,recovered,0.0021032
case_0050,20260921T140412Z_a628e2,static,off,0,False,False,0.0,rejected,0.013086
case_0050,20260921T140739Z_ad60d0,react,numbers,0,True,True,0.8571,recovered,0.00334042
case_0050,20260921T142213Z_af81c5,react,numbers,1,True,True,0.5714,recovered,0.069017
case_0050,20260921T142713Z_725782,react,off,1,True,True,0.6667,recovered,0.0032939200000000005
case_0050,20260921T144140Z_68ddda,react,off,0,False,False,0.0,rejected,0.00136438
case_0050,20260921T144746Z_d9f595,react,rule,0,True,True,0.5714,recovered,0.061506
case_0050,20260921T144929Z_4db23d,react,rule,1,True,True,0.8571,recovered,0.07529
case_0050,20260921T145107Z_58790e,static,numbers,0,True,True,0.75,recovered,0.0019638000000000004
case_0050,20260921T145240Z_1bfbe5,static,off,0,True,True,0.75,recovered,0.0017756000000000002
case_0050,20260921T145331Z_586d19,react,numbers,0,True,True,0.5714,recovered,0.081487
case_0050,20260921T151929Z_7e1fcc,static,rule,1,True,True,0.75,recovered,0.0019546
case_0050,20260921T152118Z_263a5b,static,rule,0,True,True,0.6667,recovered,0.013648
case_0050,20260921T155004Z_4c29f9,static,rule,1,True,True,0.75,recovered,0.014873
case_0050,20260921T161933Z_40ebdb,react,rule,0,True,True,0.8571,recovered,0.00363398
case_0050,20260921T163529Z_96aa5f,react,numbers,1,True,True,0.5714,recovered,0.0038563200000000003
case_0050,20260921T165950Z_7a8d8d,static,off,1,False,False,0.0,rejected,0.012871
case_0051,20260921T133652Z_d6a145,react,off,0,False,False,0.0,rejected,0.0034697000000000005
case_0051,20260921T134211Z_275e1d,react,off,1,True,True,0.75,recovered,0.00398678
case_0051,20260921T134759Z_ed0a8e,static,off,0,False,False,0.0,rejected,0.012636
case_0051,20260921T135857Z_a5f6e9,static,rule,1,True,True,0.75,recovered,0.001855
case_0051,20260921T140309Z_175a9f,react,numbers,0,True,True,0.75,recovered,0.08743
case_0051,20260921T142045Z_4798a9,react,numbers,1,True,True,0.5714,recovered,0.050883
case_0051,20260921T143821Z_3bc7fc,static,off,1,False,False,0.0,rejected,0.012906
case_0051,20260921T144616Z_a302f2,static,numbers,1,True,True,0.75,recovered,0.014788
case_0051,20260921T145307Z_24002d,react,rule,1,True,True,0.75,recovered,0.060342
case_0051,20260921T145636Z_777438,react,rule,0,True,True,0.5714,recovered,0.096997
case_0051,20260921T145656Z_5d5227,static,rule,0,True,True,0.75,recovered,0.0020314
case_0051,20260921T151042Z_1bbcbf,react,rule,1,True,True,0.8571,recovered,0.00436508
case_0051,20260921T151219Z_7ff47a,static,numbers,0,True,True,0.75,recovered,0.0018678
case_0051,20260921T151613Z_b7ecf6,react,off,1,False,False,0.0,rejected,0.099986
case_0051,20260921T151827Z_2a7823,static,rule,1,True,True,0.8571,recovered,0.014393
case_0051,20260921T154828Z_af399b,react,numbers,1,True,True,0.75,rejected,0.00514386
case_0051,20260921T155525Z_8a28e0,static,rule,0,True,True,0.75,recovered,0.015388
case_0051,20260921T160023Z_9b4df6,static,numbers,0,True,True,0.75,recovered,0.015773
case_0051,20260921T161531Z_7b47da,static,off,0,True,True,0.75,recovered,0.0018404
case_0051,20260921T162616Z_4becbd,react,off,0,True,True,0.5714,recovered,0.08673
case_0051,20260921T165705Z_b44be0,static,off,1,True,True,0.75,recovered,0.0018068000000000001
case_0051,20260921T170333Z_1eaafe,react,numbers,0,True,True,0.75,recovered,0.003387
case_0051,20260921T170956Z_4d0116,static,numbers,1,True,True,0.75,recovered,0.0019518000000000003
case_0051,20260921T172836Z_023e9d,react,rule,0,True,True,0.8571,recovered,0.0030268800000000005
case_0052,20260921T142234Z_a19290,react,off,1,,,,,0.249432
case_0052,20260921T143455Z_02df4b,static,rule,1,True,True,0.75,recovered,0.014928
case_0052,20260921T143643Z_9da134,react,off,0,False,False,0.0,rejected,0.0018974600000000001
case_0052,20260921T144528Z_dc9038,react,numbers,0,True,True,0.8571,recovered,0.00304476
case_0052,20260921T145849Z_6d1e33,static,numbers,1,,,,,0.0018534
case_0052,20260921T145854Z_6a2e59,static,numbers,1,,,,,0.00996996
case_0052,20260921T152846Z_801564,react,off,0,False,False,0.0,rejected,0.080688
case_0052,20260921T154444Z_46568a,react,numbers,1,True,True,0.8571,recovered,0.098675
case_0052,20260921T155032Z_b8f115,static,off,0,False,False,0.0,rejected,0.012596
case_0052,20260921T155755Z_da1609,react,rule,1,True,True,0.8571,recovered,0.0030928600000000002
case_0052,20260921T160120Z_a7ad4b,static,rule,0,True,True,0.75,recovered,0.014823
case_0052,20260921T160220Z_16d2c3,static,off,0,True,True,0.75,recovered,0.002294
case_0052,20260921T160715Z_48aa10,static,off,1,,,,,0.0005961800000000001
case_0052,20260921T160720Z_567198,static,off,1,,,,,0.00027698
case_0052,20260921T161158Z_b16f0c,static,numbers,0,True,True,0.75,recovered,0.015093
case_0052,20260921T161237Z_b7a4a4,react,numbers,0,True,True,0.8571,rejected,0.079585
case_0052,20260921T162443Z_683230,static,rule,1,True,True,0.75,recovered,0.0018298
case_0052,20260921T162816Z_9f7fcb,static,rule,0,,,,,0.00030544
case_0052,20260921T162819Z_54b949,static,rule,0,,,,,0.00045064000000000004
case_0052,20260921T163649Z_7e3f1a,react,rule,0,True,True,0.8571,recovered,0.0032118000000000003
case_0052,20260921T165247Z_c0fc09,react,off,1,True,True,0.8571,recovered,0.004456020000000001
case_0052,20260921T165308Z_9f89ac,static,numbers,0,True,True,0.75,recovered,0.0019554
case_0052,20260921T165941Z_9a4332,static,off,1,False,False,0.0,rejected,0.012706
case_0052,20260921T170139Z_11aa97,static,numbers,1,True,True,0.75,recovered,0.016233
case_0052,20260921T170447Z_def4fe,react,rule,1,True,True,0.75,recovered,0.064244
case_0052,20260921T172700Z_545dab,react,numbers,1,True,True,0.75,recovered,0.00294852
case_0052,20260921T173137Z_0ffc5c,react,rule,0,True,True,0.5714,recovered,0.072307
case_0053,20260921T134717Z_a8470a,react,rule,1,True,True,0.4444,recovered,0.00356532
case_0053,20260921T135703Z_3f1779,static,rule,1,,,,,0.0112234
case_0053,20260921T140558Z_b83fe8,react,numbers,0,True,True,0.5714,recovered,0.00336362
case_0053,20260921T142518Z_ff2674,react,numbers,1,True,True,0.75,rejected,0.0039929
case_0053,20260921T142552Z_b3b92f,react,rule,1,True,True,0.75,recovered,0.056995
case_0053,20260921T143422Z_003bcb,static,numbers,1,True,True,0.8571,recovered,0.0018054000000000002
case_0053,20260921T144200Z_50eeca,static,off,0,False,False,0.0,rejected,0.012586
case_0053,20260921T151925Z_0643a2,static,off,1,True,True,0.75,recovered,0.0018128000000000003
case_0053,20260921T152447Z_8eab19,react,off,0,False,False,0.0,rejected,0.087315
case_0053,20260921T153535Z_086696,static,rule,0,True,True,0.6667,recovered,0.0018922000000000001
case_0053,20260921T153804Z_542813,react,rule,0,True,True,0.5714,recovered,0.00362222
case_0053,20260921T155344Z_06f63a,react,off,1,False,False,0.0,rejected,0.087525
case_0053,20260921T155504Z_ff8605,react,numbers,1,True,True,0.6667,recovered,0.09844
case_0053,20260921T155932Z_878b98,react,numbers,0,True,True,0.6667,recovered,0.057571
case_0053,20260921T160320Z_1275dc,react,rule,0,True,True,0.5714,recovered,0.067928
case_0053,20260921T160656Z_b29950,static,numbers,0,True,True,0.75,recovered,0.013913
case_0053,20260921T162242Z_bc4485,static,rule,1,True,True,0.8571,recovered,0.014518
case_0053,20260921T164347Z_69470c,react,off,1,True,True,0.6667,recovered,0.00363976
case_0053,20260921T164832Z_abaa86,react,off,0,False,False,0.0,rejected,0.00201572
case_0053,20260921T165155Z_32ad58,static,off,1,False,False,0.0,rejected,0.012461
case_0053,20260921T165914Z_01c8f7,static,off,0,True,True,0.6667,recovered,0.0020336
case_0053,20260921T170220Z_52976d,static,numbers,0,,,,,0.0018185999999999999
case_0053,20260921T170224Z_a5ade5,static,numbers,0,True,True,0.75,recovered,0.00070956
case_0053,20260921T170624Z_cbb6b5,static,numbers,1,True,True,0.75,recovered,0.014803
case_0053,20260921T173039Z_355bf5,static,rule,0,True,True,0.5714,recovered,0.014883
case_0054,20260921T133030Z_cef45b,react,numbers,0,True,True,0.5714,recovered,0.061707
case_0054,20260921T134707Z_d2f1eb,static,rule,0,True,True,0.8571,recovered,0.013948
case_0054,20260921T141638Z_3ce7e8,static,off,0,True,True,0.75,recovered,0.0018236
case_0054,20260921T141933Z_84ed5f,react,rule,1,True,True,0.75,recovered,0.121007
case_0054,20260921T141957Z_9ecec3,static,numbers,0,,,,,0.0112206
case_0054,20260921T142134Z_d43ed1,react,rule,0,True,True,0.6667,recovered,0.0029325799999999997
case_0054,20260921T142924Z_933b1f,static,numbers,1,True,True,0.5714,recovered,0.015363
case_0054,20260921T143910Z_6b46ea,react,numbers,1,True,True,0.75,recovered,0.092965
case_0054,20260921T144547Z_29cee4,static,numbers,0,True,True,0.6667,recovered,0.013883
case_0054,20260921T145943Z_16cdae,react,rule,1,True,True,0.8571,recovered,0.00351372
case_0054,20260921T150053Z_5f5749,react,numbers,0,True,True,0.8571,recovered,0.00424116
case_0054,20260921T151013Z_06b69c,static,off,1,False,False,0.0,rejected,0.013431
case_0054,20260921T151304Z_44f7b8,static,off,0,False,False,0.0,rejected,0.012806
case_0054,20260921T152155Z_1bad3e,react,numbers,1,True,True,0.6667,recovered,0.0030451200000000006
case_0054,20260921T153549Z_3cf3a8,react,off,0,False,False,0.0,rejected,0.0021119199999999998
case_0054,20260921T160342Z_a3661a,react,off,1,True,False,0.5,recovered,0.149424
case_0054,20260921T160756Z_c6989a,static,off,1,,,,,0.011214799999999999
case_0054,20260921T160851Z_1a99a6,react,off,0,False,False,0.0,rejected,0.10784
case_0054,20260921T161635Z_686b46,static,numbers,1,,,,,0.0112206
case_0054,20260921T161818Z_29fe8c,static,rule,0,,,,,0.0015802000000000001
case_0054,20260921T161822Z_a14b01,static,rule,0,,,,,0.0005562400000000001
case_0054,20260921T162050Z_1d8b63,static,rule,1,True,True,0.75,recovered,0.014858
case_0054,20260921T170104Z_17ac04,static,rule,1,True,True,0.8571,recovered,0.0019654
case_0054,20260921T170428Z_b58288,react,off,1,True,True,0.6667,recovered,0.00426116
case_0054,20260921T172047Z_f0d352,react,rule,0,True,True,0.5714,recovered,0.069297
case_0109,20260921T141735Z_a0504e,static,rule,0,True,True,1.0,no_unnecessary_repair,0.012488
case_0109,20260921T150243Z_46516a,static,rule,0,True,True,1.0,no_unnecessary_repair,0.0016340000000000003
case_0109,20260921T160920Z_82c27b,static,off,0,False,False,0.0,false_intervention,0.013091
case_0109,20260921T161127Z_feeb23,static,numbers,0,True,True,1.0,no_unnecessary_repair,0.0015628000000000003
case_0109,20260921T170513Z_0952f3,static,off,0,True,True,1.0,no_unnecessary_repair,0.001611
case_0109,20260921T172436Z_45f55a,static,numbers,0,True,True,1.0,no_unnecessary_repair,0.012738
case_0110,20260921T135527Z_9a0fb8,static,numbers,0,True,True,1.0,no_unnecessary_repair,0.0016276
case_0110,20260921T140353Z_885c79,static,numbers,0,True,True,1.0,no_unnecessary_repair,0.013318
case_0110,20260921T141552Z_a89881,static,off,0,True,True,1.0,no_unnecessary_repair,0.0015918
case_0110,20260921T152936Z_4f7f8e,static,rule,0,True,True,1.0,no_unnecessary_repair,0.012598
case_0110,20260921T165337Z_3c9510,static,rule,0,True,True,1.0,no_unnecessary_repair,0.0016796
case_0110,20260921T171913Z_be131f,static,off,0,True,True,1.0,no_unnecessary_repair,0.012206
case_0111,20260921T145734Z_a14e73,static,numbers,0,True,True,1.0,no_unnecessary_repair,0.013403
case_0111,20260921T151121Z_15a3c8,static,off,0,True,True,1.0,no_unnecessary_repair,0.0017262
case_0111,20260921T153153Z_9b7b64,static,numbers,0,True,True,1.0,no_unnecessary_repair,0.0016228000000000002
case_0111,20260921T155501Z_1458a0,static,rule,0,True,True,1.0,no_unnecessary_repair,0.0015932000000000001
case_0111,20260921T162704Z_0d7002,static,off,0,True,True,1.0,no_unnecessary_repair,0.012671
case_0111,20260921T170505Z_e8fe72,static,rule,0,True,True,1.0,no_unnecessary_repair,0.012808
case_0112,20260921T133635Z_e483d4,static,numbers,0,True,True,1.0,no_unnecessary_repair,0.012753
case_0112,20260921T143350Z_5ff144,static,off,0,True,True,1.0,no_unnecessary_repair,0.012726
case_0112,20260921T143712Z_043c34,static,rule,0,True,True,1.0,no_unnecessary_repair,0.0023864
case_0112,20260921T163006Z_adfe44,static,rule,0,True,True,1.0,no_unnecessary_repair,0.013118
case_0112,20260921T163631Z_253aa1,static,numbers,0,True,True,1.0,no_unnecessary_repair,0.0016516
case_0112,20260921T165725Z_4e89e6,static,off,0,True,True,1.0,no_unnecessary_repair,0.0016122
case_0113,20260921T135414Z_b531c5,static,rule,0,True,True,1.0,no_unnecessary_repair,0.0015848000000000001
case_0113,20260921T142102Z_e476e1,static,numbers,0,True,True,1.0,no_unnecessary_repair,0.0016000000000000003
case_0113,20260921T154648Z_007505,static,rule,0,True,True,1.0,no_unnecessary_repair,0.012313
case_0113,20260921T160110Z_c8417b,static,numbers,0,True,True,1.0,no_unnecessary_repair,0.012823
case_0113,20260921T164813Z_0c3900,static,off,0,True,True,1.0,no_unnecessary_repair,0.012606
case_0113,20260921T165642Z_a882a4,static,off,0,True,True,1.0,no_unnecessary_repair,0.001581
case_0114,20260921T133026Z_055ad3,static,rule,0,True,True,1.0,no_unnecessary_repair,0.0015620000000000002
case_0114,20260921T140723Z_1f91f6,static,numbers,0,True,True,1.0,no_unnecessary_repair,0.0015772000000000002
case_0114,20260921T143636Z_176216,static,rule,0,True,True,1.0,no_unnecessary_repair,0.012468
case_0114,20260921T161739Z_ac61ec,static,numbers,0,True,True,1.0,no_unnecessary_repair,0.012983
case_0114,20260921T162123Z_594490,static,off,0,True,True,1.0,no_unnecessary_repair,0.012976
case_0114,20260921T171807Z_37ac89,static,off,0,True,True,1.0,no_unnecessary_repair,0.0016794000000000002
case_0115,20260921T143018Z_8f7764,static,off,0,True,True,1.0,no_unnecessary_repair,0.0016158
case_0115,20260921T150504Z_9c7ebe,static,off,0,True,True,1.0,no_unnecessary_repair,0.012656
case_0115,20260921T152641Z_b3ceab,static,rule,0,True,True,1.0,no_unnecessary_repair,0.0015836000000000001
